Day,Month,Year,Deliveries Fulfilled,Deliveries Available,Delivery Completion Ratio,Deliveries Value,Available Value,Monetary Value Ratio,Moves Remaining
24,5,2023,20,20,1.0,16580,16580,1.0,185
25,5,2023,20,20,1.0,16250,16250,1.0,267
26,5,2023,20,20,1.0,14655,14655,1.0,200
27,5,2023,20,20,1.0,18005,18005,1.0,197
28,5,2023,20,20,1.0,13950,13950,1.0,123
29,5,2023,20,20,1.0,19024,19024,1.0,215
30,5,2023,20,20,1.0,15479,15479,1.0,209
31,5,2023,20,20,1.0,15442,15442,1.0,172
1,6,2023,20,21,0.9523809523809523,16565,16735,0.9898416492381237,18
2,6,2023,20,21,0.9523809523809523,17210,17345,0.9922167771692131,38
3,6,2023,21,21,1.0,15450,15450,1.0,70
4,6,2023,21,21,1.0,17557,17557,1.0,175
5,6,2023,21,21,1.0,18350,18350,1.0,186
6,6,2023,21,21,1.0,14125,14125,1.0,260
7,6,2023,19,21,0.9047619047619048,17452,17837,0.9784156528564221,38
8,6,2023,21,21,1.0,13890,13890,1.0,168
9,6,2023,20,21,0.9523809523809523,18185,18695,0.9727199786039048,31
10,6,2023,20,21,0.9523809523809523,17275,17495,0.9874249785653044,38
11,6,2023,21,21,1.0,19785,19785,1.0,98
12,6,2023,21,21,1.0,16485,16485,1.0,202
13,6,2023,20,21,0.9523809523809523,16212,16492,0.9830220713073005,27
14,6,2023,21,21,1.0,18079,18079,1.0,124
15,6,2023,21,21,1.0,16802,16802,1.0,163
16,6,2023,21,21,1.0,16377,16377,1.0,332
17,6,2023,21,21,1.0,18740,18740,1.0,178
18,6,2023,21,21,1.0,16030,16030,1.0,106
19,6,2023,18,21,0.8571428571428571,14512,15497,0.936439310834355,27
20,6,2023,21,21,1.0,17045,17045,1.0,85
21,6,2023,18,21,0.8571428571428571,14535,15630,0.9299424184261037,14
22,6,2023,21,21,1.0,16775,16775,1.0,267
23,6,2023,21,21,1.0,19690,19690,1.0,294
24,6,2023,21,21,1.0,15050,15050,1.0,306
25,6,2023,21,21,1.0,16355,16355,1.0,88
26,6,2023,21,21,1.0,15755,15755,1.0,179
27,6,2023,21,21,1.0,17140,17140,1.0,295
28,6,2023,21,21,1.0,14660,14660,1.0,164
29,6,2023,21,21,1.0,15760,15760,1.0,119
30,6,2023,21,21,1.0,15935,15935,1.0,59
1,7,2023,22,22,1.0,16745,16745,1.0,219
2,7,2023,19,22,0.8636363636363636,14735,15205,0.9690891154225584,34
3,7,2023,22,22,1.0,20035,20035,1.0,144
4,7,2023,22,22,1.0,18282,18282,1.0,44
5,7,2023,21,22,0.9545454545454546,20845,21150,0.9855791962174941,31
6,7,2023,20,22,0.9090909090909091,15565,16110,0.9661700806952204,0
7,7,2023,22,22,1.0,16580,16580,1.0,350
8,7,2023,22,22,1.0,16660,16660,1.0,120
9,7,2023,20,22,0.9090909090909091,18715,19275,0.97094682230869,16
10,7,2023,22,22,1.0,17785,17785,1.0,106
11,7,2023,22,22,1.0,16950,16950,1.0,231
12,7,2023,22,22,1.0,19290,19290,1.0,156
13,7,2023,20,22,0.9090909090909091,18167,19047,0.9537984984511997,39
14,7,2023,21,22,0.9545454545454546,15450,15730,0.9821996185632549,39
15,7,2023,22,22,1.0,18375,18375,1.0,43
16,7,2023,21,22,0.9545454545454546,18320,18625,0.9836241610738256,39
17,7,2023,22,22,1.0,16295,16295,1.0,112
18,7,2023,22,22,1.0,14695,14695,1.0,143
19,7,2023,22,22,1.0,20110,20110,1.0,221
20,7,2023,20,22,0.9090909090909091,15945,16510,0.9657783161720169,39
21,7,2023,22,22,1.0,17360,17360,1.0,211
22,7,2023,20,22,0.9090909090909091,17725,18195,0.9741687276724375,38
23,7,2023,19,22,0.8636363636363636,17325,18452,0.9389226100151745,34
24,7,2023,21,22,0.9545454545454546,16370,16530,0.9903206291591047,19
25,7,2023,22,22,1.0,15975,15975,1.0,47
26,7,2023,22,22,1.0,17115,17115,1.0,185
27,7,2023,22,22,1.0,16415,16415,1.0,65
28,7,2023,21,22,0.9545454545454546,17132,17477,0.9802597699834068,39
29,7,2023,20,22,0.9090909090909091,15884,16459,0.9650647062397473,0
30,7,2023,22,22,1.0,19140,19140,1.0,160
31,7,2023,20,22,0.9090909090909091,16510,16945,0.9743287105340809,37
1,8,2023,22,23,0.9565217391304348,15460,15680,0.985969387755102,0
2,8,2023,23,23,1.0,17675,17675,1.0,114
3,8,2023,22,23,0.9565217391304348,18177,18462,0.9845628859278518,13
4,8,2023,23,23,1.0,20985,20985,1.0,110
5,8,2023,21,23,0.9130434782608695,16992,17547,0.9683706616515644,21
6,8,2023,23,23,1.0,19447,19447,1.0,96
7,8,2023,22,23,0.9565217391304348,17407,17542,0.9923041842435298,39
8,8,2023,21,23,0.9130434782608695,17075,17870,0.955512031337437,39
9,8,2023,23,23,1.0,18330,18330,1.0,165
10,8,2023,20,23,0.8695652173913043,16937,18702,0.9056250668377713,20
11,8,2023,20,23,0.8695652173913043,18040,18725,0.9634178905206943,17
12,8,2023,22,23,0.9565217391304348,16357,16607,0.9849461070632866,20
13,8,2023,23,23,1.0,17169,17169,1.0,48
14,8,2023,21,23,0.9130434782608695,16545,17035,0.9712356912239507,0
15,8,2023,21,23,0.9130434782608695,18950,19815,0.9563462023719405,21
16,8,2023,23,23,1.0,17535,17535,1.0,38
17,8,2023,22,23,0.9565217391304348,20187,20387,0.9901898268504439,38
18,8,2023,23,23,1.0,16382,16382,1.0,126
19,8,2023,23,23,1.0,21015,21015,1.0,87
20,8,2023,22,23,0.9565217391304348,17094,17264,0.9901529193697869,38
21,8,2023,23,23,1.0,18290,18290,1.0,95
22,8,2023,23,23,1.0,20260,20260,1.0,80
23,8,2023,23,23,1.0,16042,16042,1.0,77
24,8,2023,22,23,0.9565217391304348,18060,18595,0.9712288249529444,27
25,8,2023,21,23,0.9130434782608695,17252,18012,0.9578059071729957,19
26,8,2023,23,23,1.0,19955,19955,1.0,141
27,8,2023,21,23,0.9130434782608695,19017,19442,0.9781401090422795,39
28,8,2023,20,23,0.8695652173913043,17095,18135,0.942652329749104,30
29,8,2023,20,23,0.8695652173913043,18725,20285,0.9230958836578753,38
30,8,2023,23,23,1.0,15427,15427,1.0,222
31,8,2023,21,23,0.9130434782608695,16705,17645,0.9467271181637857,20
1,9,2023,22,24,0.9166666666666666,19275,20130,0.9575260804769001,39
2,9,2023,21,24,0.875,17680,19102,0.9255575332425924,19
3,9,2023,23,24,0.9583333333333334,19435,19790,0.9820616472966145,0
4,9,2023,24,24,1.0,19850,19850,1.0,120
5,9,2023,24,24,1.0,20595,20595,1.0,187
6,9,2023,21,24,0.875,18235,19250,0.9472727272727273,38
7,9,2023,20,24,0.8333333333333334,19840,22310,0.889287315105334,22
8,9,2023,23,24,0.9583333333333334,19320,19445,0.9935716122396503,0
9,9,2023,21,24,0.875,19767,20967,0.9427672056088139,39
10,9,2023,22,24,0.9166666666666666,21225,21760,0.9754136029411765,38
11,9,2023,24,24,1.0,17500,17500,1.0,58
12,9,2023,21,24,0.875,17755,18470,0.9612885760693015,38
13,9,2023,21,24,0.875,17385,18765,0.926458832933653,39
14,9,2023,21,24,0.875,18910,20200,0.9361386138613862,38
15,9,2023,22,24,0.9166666666666666,15760,16115,0.9779708346261248,34
16,9,2023,21,24,0.875,17155,17885,0.9591836734693877,16
17,9,2023,21,24,0.875,20270,21295,0.9518666353604133,11
18,9,2023,21,24,0.875,19195,20300,0.9455665024630542,38
19,9,2023,21,24,0.875,17617,19072,0.9237101510067114,38
20,9,2023,20,24,0.8333333333333334,17330,19270,0.8993253762324858,20
21,9,2023,22,24,0.9166666666666666,19590,20855,0.9393430831934788,38
22,9,2023,20,24,0.8333333333333334,17230,19330,0.8913605794102432,38
23,9,2023,20,24,0.8333333333333334,15320,17040,0.8990610328638498,0
24,9,2023,23,24,0.9583333333333334,18335,18550,0.9884097035040431,9
25,9,2023,20,24,0.8333333333333334,17290,18562,0.9314729016269798,17
26,9,2023,22,24,0.9166666666666666,21295,21850,0.9745995423340961,15
27,9,2023,24,24,1.0,21525,21525,1.0,59
28,9,2023,24,24,1.0,17350,17350,1.0,39
29,9,2023,23,24,0.9583333333333334,20110,20390,0.9862677783227072,38
30,9,2023,22,24,0.9166666666666666,17372,17937,0.9685008641355857,25
1,10,2023,21,25,0.84,18140,19555,0.9276399897724367,20
2,10,2023,24,25,0.96,22987,23122,0.9941614047227748,39
3,10,2023,22,25,0.88,20685,21630,0.9563106796116505,38
4,10,2023,24,25,0.96,21154,21409,0.9880891213975431,27
5,10,2023,23,25,0.92,19680,20450,0.9623471882640586,38
6,10,2023,21,25,0.84,16132,17752,0.9087426768814781,38
7,10,2023,21,25,0.84,18292,20137,0.9083776133485624,0
8,10,2023,24,25,0.96,18440,18720,0.9850427350427351,16
9,10,2023,22,25,0.88,18485,19505,0.9477057164829531,0
10,10,2023,20,25,0.8,20115,23025,0.8736156351791531,0
11,10,2023,22,25,0.88,20935,22010,0.9511585642889596,39
12,10,2023,22,25,0.88,19530,21235,0.9197080291970803,39
13,10,2023,23,25,0.92,17135,17600,0.9735795454545455,0
14,10,2023,23,25,0.92,20195,21077,0.9581534373962138,38
15,10,2023,21,25,0.84,21535,23110,0.931847684984855,18
16,10,2023,23,25,0.92,17865,18820,0.9492561105207227,39
17,10,2023,21,25,0.84,15865,17185,0.9231888274658132,39
18,10,2023,22,25,0.88,21435,22670,0.9455227172474636,19
19,10,2023,23,25,0.92,18590,19445,0.956029827719208,19
20,10,2023,23,25,0.92,18495,19470,0.9499229583975347,39
21,10,2023,25,25,1.0,21045,21045,1.0,49
22,10,2023,25,25,1.0,20032,20032,1.0,66
23,10,2023,22,25,0.88,17385,17950,0.9685236768802229,39
24,10,2023,20,25,0.8,16645,19140,0.869644723092999,39
25,10,2023,23,25,0.92,16825,17995,0.9349819394276188,14
26,10,2023,22,25,0.88,20130,20920,0.9622370936902486,39
27,10,2023,23,25,0.92,20440,20980,0.9742612011439467,15
28,10,2023,23,25,0.92,20850,21692,0.9611838465793842,39
29,10,2023,21,25,0.84,16265,17280,0.9412615740740741,35
30,10,2023,24,25,0.96,18365,18490,0.9932395889670091,39
31,10,2023,22,25,0.88,18845,20515,0.9185961491591519,26
1,11,2023,22,26,0.8461538461538461,16770,18865,0.8889477869069706,11
2,11,2023,22,26,0.8461538461538461,19025,20415,0.9319128092089151,39
3,11,2023,24,26,0.9230769230769231,18105,18950,0.9554089709762533,38
4,11,2023,24,26,0.9230769230769231,19210,19765,0.9719200607133822,0
5,11,2023,22,26,0.8461538461538461,18052,20287,0.8898309262089023,10
6,11,2023,23,26,0.8846153846153846,18785,19575,0.9596424010217114,0
7,11,2023,24,26,0.9230769230769231,22280,22915,0.9722888937377264,39
8,11,2023,22,26,0.8461538461538461,18610,20655,0.9009924957637376,20
9,11,2023,24,26,0.9230769230769231,21690,21985,0.9865817602911076,38
10,11,2023,23,26,0.8846153846153846,20700,22575,0.9169435215946844,16
11,11,2023,21,26,0.8076923076923077,18620,20275,0.9183723797780518,30
12,11,2023,23,26,0.8846153846153846,19280,20510,0.9400292540224281,22
13,11,2023,22,26,0.8461538461538461,19127,20977,0.9118081708537923,36
14,11,2023,22,26,0.8461538461538461,21035,22490,0.9353045798132503,38
15,11,2023,24,26,0.9230769230769231,22995,23800,0.9661764705882353,34
16,11,2023,23,26,0.8846153846153846,17785,18625,0.9548993288590604,26
17,11,2023,25,26,0.9615384615384616,22560,22855,0.9870925399256181,38
18,11,2023,24,26,0.9230769230769231,20025,20400,0.9816176470588235,39
19,11,2023,22,26,0.8461538461538461,17565,19210,0.9143675169182718,39
20,11,2023,23,26,0.8846153846153846,18072,19342,0.9343397787198842,18
21,11,2023,25,26,0.9615384615384616,20130,20625,0.976,39
22,11,2023,21,26,0.8076923076923077,19070,20762,0.9185049609864175,35
23,11,2023,24,26,0.9230769230769231,17595,18415,0.9554710833559598,39
24,11,2023,21,26,0.8076923076923077,18140,20050,0.9047381546134663,20
25,11,2023,25,26,0.9615384615384616,20837,21117,0.9867405407965146,38
26,11,2023,22,26,0.8461538461538461,17997,18807,0.9569309299728824,14
27,11,2023,22,26,0.8461538461538461,21582,22742,0.9489930525019787,29
28,11,2023,24,26,0.9230769230769231,19215,20365,0.9435305671495212,39
29,11,2023,25,26,0.9615384615384616,19220,19610,0.9801121876593575,19
30,11,2023,24,26,0.9230769230769231,22235,22505,0.9880026660742057,37
1,12,2023,26,27,0.9629629629629629,24090,24370,0.9885104636848584,19
2,12,2023,24,27,0.8888888888888888,20530,21485,0.9555503839888294,18
3,12,2023,24,27,0.8888888888888888,19735,20995,0.9399857108835437,13
4,12,2023,23,27,0.8518518518518519,20645,22245,0.9280737244324567,38
5,12,2023,26,27,0.9629629629629629,22165,22725,0.9753575357535753,39
6,12,2023,24,27,0.8888888888888888,17902,18382,0.9738874986399739,38
7,12,2023,22,27,0.8148148148148148,18925,20495,0.9233959502317638,38
8,12,2023,22,27,0.8148148148148148,16845,18185,0.9263128952433324,0
9,12,2023,23,27,0.8518518518518519,18900,20265,0.9326424870466321,38
10,12,2023,20,27,0.7407407407407407,16330,20070,0.8136522172396612,38
11,12,2023,25,27,0.9259259259259259,19835,20425,0.9711138310893512,38
12,12,2023,23,27,0.8518518518518519,21227,23229,0.9138146282663911,39
13,12,2023,22,27,0.8148148148148148,19720,21975,0.8973833902161548,18
14,12,2023,23,27,0.8518518518518519,19210,20835,0.9220062395008399,16
15,12,2023,24,27,0.8888888888888888,19905,21315,0.9338494018296974,38
16,12,2023,24,27,0.8888888888888888,17752,18717,0.9484425922957739,19
17,12,2023,23,27,0.8518518518518519,23310,25260,0.9228028503562945,39
18,12,2023,24,27,0.8888888888888888,21170,23010,0.9200347674923947,0
19,12,2023,24,27,0.8888888888888888,19850,21040,0.9434410646387833,19
20,12,2023,21,27,0.7777777777777778,18330,21432,0.8552631578947368,35
21,12,2023,24,27,0.8888888888888888,21182,22779,0.9298915667939769,39
22,12,2023,24,27,0.8888888888888888,19960,21455,0.9303192728967606,29
23,12,2023,24,27,0.8888888888888888,23535,24520,0.9598287112561175,39
24,12,2023,24,27,0.8888888888888888,19757,20442,0.9664905586537521,38
25,12,2023,23,27,0.8518518518518519,16775,18265,0.9184232137968793,32
26,12,2023,23,27,0.8518518518518519,17615,19500,0.9033333333333333,38
27,12,2023,22,27,0.8148148148148148,18840,21385,0.8809913490764555,38
28,12,2023,25,27,0.9259259259259259,21895,22265,0.9833819896698854,38
29,12,2023,25,27,0.9259259259259259,18865,19835,0.9510965465086968,23
30,12,2023,22,27,0.8148148148148148,18435,19710,0.9353120243531202,11
31,12,2023,23,27,0.8518518518518519,22850,23770,0.9612957509465713,0
