Day,Month,Year,Deliveries Fulfilled,Deliveries Available,Delivery Completion Ratio,Deliveries Value,Available Value,Monetary Value Ratio,Moves Remaining
21,5,2023,20,20,1.0,16339,16339,1.0,137
22,5,2023,20,20,1.0,14810,14810,1.0,115
23,5,2023,18,20,0.9,16045,17980,0.8923804226918799,17
24,5,2023,20,20,1.0,16580,16580,1.0,105
25,5,2023,20,20,1.0,16250,16250,1.0,77
26,5,2023,18,20,0.9,12720,14655,0.8679631525076765,39
27,5,2023,20,20,1.0,18005,18005,1.0,132
28,5,2023,19,20,0.95,13550,13950,0.9713261648745519,15
29,5,2023,20,20,1.0,19024,19024,1.0,113
30,5,2023,19,20,0.95,14344,15479,0.9266748497964985,39
31,5,2023,20,20,1.0,15442,15442,1.0,114
1,6,2023,19,21,0.9047619047619048,15465,16735,0.9241111443083359,36
2,6,2023,17,21,0.8095238095238095,14095,17345,0.81262611703661,39
3,6,2023,18,21,0.8571428571428571,13170,15450,0.8524271844660194,38
4,6,2023,21,21,1.0,17557,17557,1.0,83
5,6,2023,21,21,1.0,18350,18350,1.0,125
6,6,2023,21,21,1.0,14125,14125,1.0,249
7,6,2023,17,21,0.8095238095238095,14432,17837,0.8091046700678365,18
8,6,2023,19,21,0.9047619047619048,12210,13890,0.8790496760259179,38
9,6,2023,19,21,0.9047619047619048,16475,18695,0.8812516715699384,39
10,6,2023,18,21,0.8571428571428571,14970,17495,0.855673049442698,35
11,6,2023,18,21,0.8571428571428571,16885,19785,0.85342431134698,13
12,6,2023,21,21,1.0,16485,16485,1.0,87
13,6,2023,18,21,0.8571428571428571,13862,16492,0.8405287412078584,18
14,6,2023,20,21,0.9523809523809523,17074,18079,0.9444106421815366,17
15,6,2023,19,21,0.9047619047619048,15262,16802,0.9083442447327699,39
16,6,2023,21,21,1.0,16377,16377,1.0,184
17,6,2023,20,21,0.9523809523809523,18145,18740,0.9682497331910352,39
18,6,2023,20,21,0.9523809523809523,15490,16030,0.966313162819713,16
19,6,2023,18,21,0.8571428571428571,13847,15497,0.8935277795702394,38
20,6,2023,19,21,0.9047619047619048,16395,17045,0.96186564975066,21
21,6,2023,17,21,0.8095238095238095,12755,15630,0.8160588611644274,29
22,6,2023,21,21,1.0,16775,16775,1.0,224
23,6,2023,21,21,1.0,19690,19690,1.0,236
24,6,2023,21,21,1.0,15050,15050,1.0,364
25,6,2023,18,21,0.8571428571428571,13155,16355,0.8043411800672577,37
26,6,2023,21,21,1.0,15755,15755,1.0,63
27,6,2023,21,21,1.0,17140,17140,1.0,261
28,6,2023,19,21,0.9047619047619048,12605,14660,0.8598226466575716,39
29,6,2023,19,21,0.9047619047619048,14630,15760,0.9282994923857868,18
30,6,2023,18,21,0.8571428571428571,13610,15935,0.8540947599623471,39
1,7,2023,22,22,1.0,16745,16745,1.0,103
2,7,2023,18,22,0.8181818181818182,12730,15205,0.8372245971719829,39
3,7,2023,22,22,1.0,20035,20035,1.0,94
4,7,2023,20,22,0.9090909090909091,17122,18282,0.9365496116398644,0
5,7,2023,19,22,0.8636363636363636,18690,21150,0.8836879432624114,29
6,7,2023,19,22,0.8636363636363636,13340,16110,0.8280571073867163,39
7,7,2023,22,22,1.0,16580,16580,1.0,277
8,7,2023,20,22,0.9090909090909091,15615,16660,0.9372749099639855,20
9,7,2023,18,22,0.8181818181818182,16010,19275,0.8306095979247731,39
10,7,2023,22,22,1.0,17785,17785,1.0,62
11,7,2023,22,22,1.0,16950,16950,1.0,83
12,7,2023,21,22,0.9545454545454546,17950,19290,0.9305339554173147,38
13,7,2023,17,22,0.7727272727272727,15372,19047,0.8070562293274531,31
14,7,2023,17,22,0.7727272727272727,12375,15730,0.7867132867132867,19
15,7,2023,21,22,0.9545454545454546,17325,18375,0.9428571428571428,38
16,7,2023,19,22,0.8636363636363636,15150,18625,0.8134228187919463,39
17,7,2023,19,22,0.8636363636363636,14050,16295,0.8622276772015955,39
18,7,2023,20,22,0.9090909090909091,12880,14695,0.8764886015651582,37
19,7,2023,22,22,1.0,20110,20110,1.0,130
20,7,2023,19,22,0.8636363636363636,14160,16510,0.8576620230163537,39
21,7,2023,22,22,1.0,17360,17360,1.0,179
22,7,2023,19,22,0.8636363636363636,15690,18195,0.8623248145094806,19
23,7,2023,18,22,0.8181818181818182,14675,18452,0.7953067418166052,38
24,7,2023,19,22,0.8636363636363636,14300,16530,0.8650937689050212,38
25,7,2023,20,22,0.9090909090909091,13960,15975,0.8738654147104852,31
26,7,2023,19,22,0.8636363636363636,15130,17115,0.8840198656149576,39
27,7,2023,19,22,0.8636363636363636,14290,16415,0.8705452330185806,36
28,7,2023,19,22,0.8636363636363636,14442,17477,0.8263431939119986,39
29,7,2023,17,22,0.7727272727272727,12439,16459,0.7557567288413634,0
30,7,2023,21,22,0.9545454545454546,18940,19140,0.9895506792058516,39
31,7,2023,19,22,0.8636363636363636,14235,16945,0.8400708173502508,39
1,8,2023,18,23,0.782608695652174,12825,15680,0.8179209183673469,0
2,8,2023,21,23,0.9130434782608695,16035,17675,0.9072135785007072,39
3,8,2023,19,23,0.8260869565217391,13787,18462,0.7467771639042358,39
4,8,2023,23,23,1.0,20985,20985,1.0,113
5,8,2023,20,23,0.8695652173913043,16047,17547,0.9145153017609848,23
6,8,2023,22,23,0.9565217391304348,18467,19447,0.9496066231295316,39
7,8,2023,20,23,0.8695652173913043,14710,17542,0.8385588872420476,38
8,8,2023,19,23,0.8260869565217391,14300,17870,0.8002238388360381,38
9,8,2023,23,23,1.0,18330,18330,1.0,110
10,8,2023,19,23,0.8260869565217391,15135,18702,0.8092717356432467,38
11,8,2023,18,23,0.782608695652174,15090,18725,0.8058744993324433,20
12,8,2023,20,23,0.8695652173913043,13700,16607,0.8249533329318962,39
13,8,2023,21,23,0.9130434782608695,15979,17169,0.9306890325586813,15
14,8,2023,18,23,0.782608695652174,11570,17035,0.6791899031405929,38
15,8,2023,17,23,0.7391304347826086,14495,19815,0.731516527882917,23
16,8,2023,21,23,0.9130434782608695,15715,17535,0.8962075848303394,35
17,8,2023,19,23,0.8260869565217391,17637,20387,0.8651101191936038,37
18,8,2023,21,23,0.9130434782608695,14577,16382,0.8898180930289342,39
19,8,2023,22,23,0.9565217391304348,20410,21015,0.9712110397335236,38
20,8,2023,18,23,0.782608695652174,13082,17264,0.7577618164967562,39
21,8,2023,22,23,0.9565217391304348,17330,18290,0.9475123018042646,39
22,8,2023,21,23,0.9130434782608695,18760,20260,0.9259624876604146,19
23,8,2023,21,23,0.9130434782608695,14272,16042,0.8896646303453435,39
24,8,2023,18,23,0.782608695652174,14395,18595,0.774132831406292,39
25,8,2023,22,23,0.9565217391304348,17102,18012,0.9494781256939818,37
26,8,2023,23,23,1.0,19955,19955,1.0,59
27,8,2023,19,23,0.8260869565217391,16067,19442,0.8264067482769263,39
28,8,2023,19,23,0.8260869565217391,14720,18135,0.8116901020126827,37
29,8,2023,17,23,0.7391304347826086,14845,20285,0.7318215430120779,20
30,8,2023,23,23,1.0,15427,15427,1.0,142
31,8,2023,17,23,0.7391304347826086,12755,17645,0.7228676678945877,0
1,9,2023,20,24,0.8333333333333334,16670,20130,0.8281172379533035,33
2,9,2023,19,24,0.7916666666666666,15190,19102,0.7952046906083132,17
3,9,2023,20,24,0.8333333333333334,15940,19790,0.8054573016675088,0
4,9,2023,23,24,0.9583333333333334,19050,19850,0.9596977329974811,39
5,9,2023,23,24,0.9583333333333334,19320,20595,0.9380917698470502,38
6,9,2023,21,24,0.875,17925,19250,0.9311688311688312,38
7,9,2023,17,24,0.7083333333333334,14900,22310,0.6678619453160018,19
8,9,2023,21,24,0.875,16590,19445,0.8531756235536128,39
9,9,2023,19,24,0.7916666666666666,16815,20967,0.8019745314064959,39
10,9,2023,20,24,0.8333333333333334,17850,21760,0.8203125,38
11,9,2023,21,24,0.875,16195,17500,0.9254285714285714,37
12,9,2023,19,24,0.7916666666666666,14085,18470,0.7625879805089334,39
13,9,2023,17,24,0.7083333333333334,13555,18765,0.722355448974154,38
14,9,2023,19,24,0.7916666666666666,16560,20200,0.8198019801980198,39
15,9,2023,22,24,0.9166666666666666,14635,16115,0.9081600992863792,26
16,9,2023,19,24,0.7916666666666666,13685,17885,0.7651663405088063,39
17,9,2023,19,24,0.7916666666666666,17620,21295,0.8274242779995304,39
18,9,2023,19,24,0.7916666666666666,16010,20300,0.7886699507389162,36
19,9,2023,18,24,0.75,15012,19072,0.7871224832214765,39
20,9,2023,16,24,0.6666666666666666,11990,19270,0.6222106901920083,35
21,9,2023,19,24,0.7916666666666666,17295,20855,0.8292975305682091,38
22,9,2023,19,24,0.7916666666666666,15275,19330,0.7902224521469219,14
23,9,2023,17,24,0.7083333333333334,11910,17040,0.698943661971831,38
24,9,2023,21,24,0.875,16655,18550,0.8978436657681941,38
25,9,2023,19,24,0.7916666666666666,14927,18562,0.8041698092877922,38
26,9,2023,21,24,0.875,19400,21850,0.8878718535469108,14
27,9,2023,21,24,0.875,18780,21525,0.8724738675958188,38
28,9,2023,20,24,0.8333333333333334,13685,17350,0.7887608069164265,20
29,9,2023,20,24,0.8333333333333334,16780,20390,0.8229524276606179,0
30,9,2023,21,24,0.875,15642,17937,0.8720521826392373,38
1,10,2023,19,25,0.76,14585,19555,0.7458450524162619,35
2,10,2023,21,25,0.84,19972,23122,0.8637661101980798,38
3,10,2023,20,25,0.8,16030,21630,0.7411003236245954,18
4,10,2023,21,25,0.84,17439,21409,0.8145639684244944,39
5,10,2023,22,25,0.88,17830,20450,0.8718826405867971,38
6,10,2023,20,25,0.8,14132,17752,0.7960793150067598,39
7,10,2023,18,25,0.72,14687,20137,0.7293539256095745,28
8,10,2023,19,25,0.76,13050,18720,0.6971153846153846,39
9,10,2023,20,25,0.8,16525,19505,0.8472186618815688,38
10,10,2023,17,25,0.68,15175,23025,0.6590662323561346,39
11,10,2023,19,25,0.76,16265,22010,0.738982280781463,13
12,10,2023,19,25,0.76,17035,21235,0.8022133270543913,20
13,10,2023,21,25,0.84,14895,17600,0.8463068181818182,0
14,10,2023,19,25,0.76,15402,21077,0.7307491578497889,39
15,10,2023,19,25,0.76,17190,23110,0.7438338381652964,38
16,10,2023,20,25,0.8,14155,18820,0.752125398512221,38
17,10,2023,18,25,0.72,10765,17185,0.6264183881291824,40
18,10,2023,19,25,0.76,16085,22670,0.7095280105866785,38
19,10,2023,21,25,0.84,17415,19445,0.8956029827719209,39
20,10,2023,21,25,0.84,15820,19470,0.8125321006676939,38
21,10,2023,22,25,0.88,17620,21045,0.8372535043953433,39
22,10,2023,24,25,0.96,19367,20032,0.9668031150159745,15
23,10,2023,21,25,0.84,15335,17950,0.8543175487465181,0
24,10,2023,18,25,0.72,14455,19140,0.7552246603970741,38
25,10,2023,19,25,0.76,13850,17995,0.7696582383995554,18
26,10,2023,18,25,0.72,16060,20920,0.7676864244741873,39
27,10,2023,21,25,0.84,17310,20980,0.825071496663489,39
28,10,2023,21,25,0.84,18547,21692,0.8550156739811913,38
29,10,2023,19,25,0.76,13840,17280,0.8009259259259259,39
30,10,2023,21,25,0.84,15430,18490,0.8345051379123851,39
31,10,2023,21,25,0.84,16455,20515,0.8020960272970997,39
1,11,2023,19,26,0.7307692307692307,14835,18865,0.7863768884177047,37
2,11,2023,20,26,0.7692307692307693,15705,20415,0.769287288758266,38
3,11,2023,21,26,0.8076923076923077,15825,18950,0.8350923482849604,38
4,11,2023,22,26,0.8461538461538461,16750,19765,0.847457627118644,39
5,11,2023,18,26,0.6923076923076923,14310,20287,0.7053778281658205,38
6,11,2023,21,26,0.8076923076923077,16355,19575,0.8355044699872286,39
7,11,2023,20,26,0.7692307692307693,17630,22915,0.7693650447305258,39
8,11,2023,19,26,0.7307692307692307,15655,20655,0.7579278625030259,38
9,11,2023,23,26,0.8846153846153846,18970,21985,0.8628610416192859,38
10,11,2023,19,26,0.7307692307692307,16745,22575,0.741749723145072,16
11,11,2023,16,26,0.6153846153846154,14100,20275,0.6954377311960542,21
12,11,2023,23,26,0.8846153846153846,18095,20510,0.8822525597269625,38
13,11,2023,20,26,0.7692307692307693,15467,20977,0.7373313629212948,38
14,11,2023,19,26,0.7307692307692307,16250,22490,0.7225433526011561,39
15,11,2023,23,26,0.8846153846153846,20680,23800,0.8689075630252101,39
16,11,2023,21,26,0.8076923076923077,15135,18625,0.8126174496644295,39
17,11,2023,22,26,0.8461538461538461,19545,22855,0.8551739225552396,39
18,11,2023,20,26,0.7692307692307693,16315,20400,0.7997549019607844,39
19,11,2023,20,26,0.7692307692307693,14110,19210,0.7345132743362832,16
20,11,2023,20,26,0.7692307692307693,15037,19342,0.7774273601488988,16
21,11,2023,22,26,0.8461538461538461,16480,20625,0.799030303030303,13
22,11,2023,18,26,0.6923076923076923,12397,20762,0.5971004720161834,39
23,11,2023,22,26,0.8461538461538461,16040,18415,0.8710290524029324,39
24,11,2023,18,26,0.6923076923076923,14270,20050,0.7117206982543641,38
25,11,2023,22,26,0.8461538461538461,16505,21117,0.78159776483402,15
26,11,2023,21,26,0.8076923076923077,15702,18807,0.8349018982293827,39
27,11,2023,20,26,0.7692307692307693,17002,22742,0.7476035528977223,39
28,11,2023,19,26,0.7307692307692307,15035,20365,0.7382764547016941,0
29,11,2023,23,26,0.8846153846153846,17710,19610,0.903110657827639,38
30,11,2023,22,26,0.8461538461538461,19110,22505,0.8491446345256609,38
1,12,2023,25,27,0.9259259259259259,22460,24370,0.9216249487074272,38
2,12,2023,23,27,0.8518518518518519,17660,21485,0.8219688154526413,7
3,12,2023,21,27,0.7777777777777778,17590,20995,0.837818528221005,39
4,12,2023,20,27,0.7407407407407407,16470,22245,0.7403910991233985,37
5,12,2023,24,27,0.8888888888888888,20085,22725,0.8838283828382838,38
6,12,2023,20,27,0.7407407407407407,14722,18382,0.8008921771298009,37
7,12,2023,21,27,0.7777777777777778,16705,20495,0.8150768480117102,38
8,12,2023,21,27,0.7777777777777778,14865,18185,0.8174319494088534,18
9,12,2023,22,27,0.8148148148148148,16380,20265,0.8082901554404145,39
10,12,2023,19,27,0.7037037037037037,13470,20070,0.6711509715994021,19
11,12,2023,23,27,0.8518518518518519,16975,20425,0.8310893512851897,39
12,12,2023,19,27,0.7037037037037037,16069,23229,0.6917646045890912,38
13,12,2023,21,27,0.7777777777777778,17600,21975,0.800910125142207,16
14,12,2023,21,27,0.7777777777777778,16020,20835,0.7688984881209503,38
15,12,2023,20,27,0.7407407407407407,15670,21315,0.7351630307295332,20
16,12,2023,23,27,0.8518518518518519,15407,18717,0.8231554202062297,39
17,12,2023,19,27,0.7037037037037037,16280,25260,0.6444972288202692,39
18,12,2023,20,27,0.7407407407407407,17980,23010,0.781399391568883,39
19,12,2023,22,27,0.8148148148148148,18205,21040,0.8652566539923955,38
20,12,2023,17,27,0.6296296296296297,12597,21432,0.5877659574468085,37
21,12,2023,22,27,0.8148148148148148,18565,22779,0.8150050485095922,0
22,12,2023,22,27,0.8148148148148148,17255,21455,0.8042414355628059,38
23,12,2023,20,27,0.7407407407407407,19430,24520,0.7924143556280587,17
24,12,2023,23,27,0.8518518518518519,17772,20442,0.8693865570883476,38
25,12,2023,20,27,0.7407407407407407,13240,18265,0.7248836572679989,39
26,12,2023,22,27,0.8148148148148148,15350,19500,0.7871794871794872,38
27,12,2023,18,27,0.6666666666666666,13205,21385,0.6174888940846388,35
28,12,2023,22,27,0.8148148148148148,17225,22265,0.7736357511789804,39
29,12,2023,19,27,0.7037037037037037,13755,19835,0.6934711368792539,39
30,12,2023,19,27,0.7037037037037037,13145,19710,0.6669203450025368,39
31,12,2023,23,27,0.8518518518518519,20220,23770,0.8506520824568784,28
