Day,Month,Year,Deliveries Fulfilled,Deliveries Available,Delivery Completion Ratio,Deliveries Value,Available Value,Monetary Value Ratio,Moves Remaining
24,5,2023,20,20,1.0,16580,16580,1.0,206
25,5,2023,20,20,1.0,16250,16250,1.0,276
26,5,2023,20,20,1.0,14655,14655,1.0,224
27,5,2023,20,20,1.0,18005,18005,1.0,220
28,5,2023,20,20,1.0,13950,13950,1.0,162
29,5,2023,20,20,1.0,19024,19024,1.0,216
30,5,2023,20,20,1.0,15479,15479,1.0,246
31,5,2023,20,20,1.0,15442,15442,1.0,191
1,6,2023,20,21,0.9523809523809523,15765,16735,0.9420376456528234,20
2,6,2023,20,21,0.9523809523809523,16670,17345,0.9610838858460652,18
3,6,2023,21,21,1.0,15450,15450,1.0,86
4,6,2023,21,21,1.0,17557,17557,1.0,168
5,6,2023,21,21,1.0,18350,18350,1.0,237
6,6,2023,21,21,1.0,14125,14125,1.0,330
7,6,2023,19,21,0.9047619047619048,15617,17837,0.8755396086785895,27
8,6,2023,21,21,1.0,13890,13890,1.0,194
9,6,2023,21,21,1.0,18695,18695,1.0,51
10,6,2023,20,21,0.9523809523809523,16830,17495,0.9619891397542155,18
11,6,2023,21,21,1.0,19785,19785,1.0,124
12,6,2023,21,21,1.0,16485,16485,1.0,202
13,6,2023,21,21,1.0,16492,16492,1.0,68
14,6,2023,21,21,1.0,18079,18079,1.0,141
15,6,2023,21,21,1.0,16802,16802,1.0,174
16,6,2023,21,21,1.0,16377,16377,1.0,335
17,6,2023,21,21,1.0,18740,18740,1.0,197
18,6,2023,21,21,1.0,16030,16030,1.0,112
19,6,2023,19,21,0.9047619047619048,14337,15497,0.9251468026069561,38
20,6,2023,21,21,1.0,17045,17045,1.0,123
21,6,2023,19,21,0.9047619047619048,14660,15630,0.9379398592450416,39
22,6,2023,21,21,1.0,16775,16775,1.0,311
23,6,2023,21,21,1.0,19690,19690,1.0,343
24,6,2023,21,21,1.0,15050,15050,1.0,399
25,6,2023,21,21,1.0,16355,16355,1.0,106
26,6,2023,21,21,1.0,15755,15755,1.0,203
27,6,2023,21,21,1.0,17140,17140,1.0,344
28,6,2023,21,21,1.0,14660,14660,1.0,174
29,6,2023,21,21,1.0,15760,15760,1.0,126
30,6,2023,20,21,0.9523809523809523,15340,15935,0.9626608095387512,39
1,7,2023,22,22,1.0,16745,16745,1.0,229
2,7,2023,20,22,0.9090909090909091,14075,15205,0.9256823413350871,39
3,7,2023,22,22,1.0,20035,20035,1.0,171
4,7,2023,22,22,1.0,18282,18282,1.0,114
5,7,2023,21,22,0.9545454545454546,20420,21150,0.9654846335697399,39
6,7,2023,20,22,0.9090909090909091,14490,16110,0.8994413407821229,12
7,7,2023,22,22,1.0,16580,16580,1.0,372
8,7,2023,22,22,1.0,16660,16660,1.0,142
9,7,2023,20,22,0.9090909090909091,17750,19275,0.920881971465629,0
10,7,2023,22,22,1.0,17785,17785,1.0,150
11,7,2023,22,22,1.0,16950,16950,1.0,232
12,7,2023,22,22,1.0,19290,19290,1.0,152
13,7,2023,20,22,0.9090909090909091,17847,19047,0.9369979524334541,17
14,7,2023,20,22,0.9090909090909091,13970,15730,0.8881118881118881,24
15,7,2023,22,22,1.0,18375,18375,1.0,92
16,7,2023,21,22,0.9545454545454546,17360,18625,0.9320805369127517,38
17,7,2023,22,22,1.0,16295,16295,1.0,123
18,7,2023,22,22,1.0,14695,14695,1.0,156
19,7,2023,22,22,1.0,20110,20110,1.0,241
20,7,2023,20,22,0.9090909090909091,15360,16510,0.9303452453058753,39
21,7,2023,22,22,1.0,17360,17360,1.0,248
22,7,2023,21,22,0.9545454545454546,17225,18195,0.9466886507282221,28
23,7,2023,19,22,0.8636363636363636,15917,18452,0.8626165185345762,39
24,7,2023,21,22,0.9545454545454546,15100,16530,0.9134906231094979,18
25,7,2023,22,22,1.0,15975,15975,1.0,74
26,7,2023,22,22,1.0,17115,17115,1.0,189
27,7,2023,22,22,1.0,16415,16415,1.0,67
28,7,2023,21,22,0.9545454545454546,16807,17477,0.9616639011271958,21
29,7,2023,20,22,0.9090909090909091,14359,16459,0.8724102314842943,0
30,7,2023,22,22,1.0,19140,19140,1.0,226
31,7,2023,21,22,0.9545454545454546,15775,16945,0.9309530835054588,38
1,8,2023,21,23,0.9130434782608695,14475,15680,0.9231505102040817,20
2,8,2023,23,23,1.0,17675,17675,1.0,87
3,8,2023,22,23,0.9565217391304348,17342,18462,0.9393348499620843,38
4,8,2023,23,23,1.0,20985,20985,1.0,137
5,8,2023,22,23,0.9565217391304348,17012,17547,0.9695104576280845,39
6,8,2023,23,23,1.0,19447,19447,1.0,89
7,8,2023,22,23,0.9565217391304348,16892,17542,0.962946072283662,30
8,8,2023,21,23,0.9130434782608695,16815,17870,0.9409625069949636,34
9,8,2023,23,23,1.0,18330,18330,1.0,201
10,8,2023,20,23,0.8695652173913043,15565,18702,0.8322639289915517,17
11,8,2023,21,23,0.9130434782608695,17495,18725,0.9343124165554072,0
12,8,2023,22,23,0.9565217391304348,15512,16607,0.9340639489371951,38
13,8,2023,23,23,1.0,17169,17169,1.0,114
14,8,2023,20,23,0.8695652173913043,13645,17035,0.800997945406516,20
15,8,2023,21,23,0.9130434782608695,18325,19815,0.9248044410799899,16
16,8,2023,23,23,1.0,17535,17535,1.0,79
17,8,2023,22,23,0.9565217391304348,19787,20387,0.9705694805513317,18
18,8,2023,23,23,1.0,16382,16382,1.0,155
19,8,2023,23,23,1.0,21015,21015,1.0,128
20,8,2023,21,23,0.9130434782608695,15704,17264,0.9096385542168675,33
21,8,2023,23,23,1.0,18290,18290,1.0,87
22,8,2023,23,23,1.0,20260,20260,1.0,104
23,8,2023,23,23,1.0,16042,16042,1.0,105
24,8,2023,22,23,0.9565217391304348,17845,18595,0.9596665770368379,38
25,8,2023,22,23,0.9565217391304348,17102,18012,0.9494781256939818,39
26,8,2023,23,23,1.0,19955,19955,1.0,171
27,8,2023,21,23,0.9130434782608695,17492,19442,0.899701676782224,39
28,8,2023,21,23,0.9130434782608695,16970,18135,0.9357595809208712,39
29,8,2023,19,23,0.8260869565217391,17350,20285,0.855311806753759,14
30,8,2023,23,23,1.0,15427,15427,1.0,238
31,8,2023,21,23,0.9130434782608695,15320,17645,0.8682346273731936,39
1,9,2023,22,24,0.9166666666666666,17950,20130,0.8917039244908097,39
2,9,2023,21,24,0.875,17047,19102,0.8924196419223118,39
3,9,2023,23,24,0.9583333333333334,18855,19790,0.9527539161192522,38
4,9,2023,24,24,1.0,19850,19850,1.0,142
5,9,2023,24,24,1.0,20595,20595,1.0,170
6,9,2023,21,24,0.875,17870,19250,0.9283116883116883,19
7,9,2023,19,24,0.7916666666666666,16430,22310,0.7364410578216046,37
8,9,2023,23,24,0.9583333333333334,18110,19445,0.9313448187194652,30
9,9,2023,22,24,0.9166666666666666,19370,20967,0.9238326894643965,39
10,9,2023,23,24,0.9583333333333334,21040,21760,0.9669117647058824,37
11,9,2023,24,24,1.0,17500,17500,1.0,75
12,9,2023,21,24,0.875,15760,18470,0.8532755820249053,39
13,9,2023,20,24,0.8333333333333334,15540,18765,0.8281374900079936,38
14,9,2023,20,24,0.8333333333333334,17260,20200,0.8544554455445544,22
15,9,2023,23,24,0.9583333333333334,15375,16115,0.9540800496431896,34
16,9,2023,21,24,0.875,14945,17885,0.8356164383561644,39
17,9,2023,21,24,0.875,19415,21295,0.9117163653439775,36
18,9,2023,21,24,0.875,17560,20300,0.865024630541872,38
19,9,2023,21,24,0.875,16452,19072,0.8626258389261745,39
20,9,2023,19,24,0.7916666666666666,14760,19270,0.7659574468085106,34
21,9,2023,21,24,0.875,18835,20855,0.9031407336370175,17
22,9,2023,20,24,0.8333333333333334,16015,19330,0.8285049146404553,37
23,9,2023,18,24,0.75,13030,17040,0.7646713615023474,22
24,9,2023,23,24,0.9583333333333334,18080,18550,0.9746630727762803,29
25,9,2023,21,24,0.875,16752,18562,0.9024889559314729,18
26,9,2023,22,24,0.9166666666666666,19950,21850,0.9130434782608695,15
27,9,2023,24,24,1.0,21525,21525,1.0,116
28,9,2023,24,24,1.0,17350,17350,1.0,51
29,9,2023,23,24,0.9583333333333334,19790,20390,0.9705738106915155,39
30,9,2023,22,24,0.9166666666666666,16147,17937,0.9002062775268997,39
1,10,2023,23,25,0.92,17310,19555,0.8851956021477883,39
2,10,2023,24,25,0.96,22742,23122,0.9835654355159589,38
3,10,2023,22,25,0.88,18670,21630,0.8631530282015719,38
4,10,2023,24,25,0.96,20569,21409,0.9607641646036713,18
5,10,2023,23,25,0.92,18790,20450,0.9188264058679707,38
6,10,2023,21,25,0.84,14982,17752,0.8439612438035151,36
7,10,2023,21,25,0.84,17252,20137,0.8567313899786463,39
8,10,2023,24,25,0.96,17940,18720,0.9583333333333334,39
9,10,2023,22,25,0.88,17780,19505,0.9115611381697001,39
10,10,2023,19,25,0.76,17575,23025,0.7633007600434311,39
11,10,2023,22,25,0.88,18640,22010,0.8468877782825989,38
12,10,2023,21,25,0.84,17325,21235,0.8158700259006357,39
13,10,2023,23,25,0.92,15420,17600,0.8761363636363636,38
14,10,2023,21,25,0.84,17257,21077,0.8187597855482279,20
15,10,2023,22,25,0.88,19880,23110,0.860233665080052,10
16,10,2023,21,25,0.84,15500,18820,0.8235919234856536,39
17,10,2023,20,25,0.8,12570,17185,0.7314518475414605,38
18,10,2023,20,25,0.8,17075,22670,0.7531980591089545,38
19,10,2023,23,25,0.92,18645,19445,0.9588583183337619,39
20,10,2023,22,25,0.88,16585,19470,0.8518233179250129,30
21,10,2023,25,25,1.0,21045,21045,1.0,66
22,10,2023,25,25,1.0,20032,20032,1.0,68
23,10,2023,23,25,0.92,17080,17950,0.9515320334261839,38
24,10,2023,19,25,0.76,15125,19140,0.7902298850574713,16
25,10,2023,21,25,0.84,15025,17995,0.8349541539316476,38
26,10,2023,22,25,0.88,20130,20920,0.9622370936902486,39
27,10,2023,23,25,0.92,18930,20980,0.9022878932316492,39
28,10,2023,23,25,0.92,20272,21692,0.9345380785543057,38
29,10,2023,22,25,0.88,15775,17280,0.9129050925925926,20
30,10,2023,23,25,0.92,16750,18490,0.905895078420768,39
31,10,2023,22,25,0.88,18005,20515,0.8776504996344139,39
1,11,2023,21,26,0.8076923076923077,16320,18865,0.8650940895838855,32
2,11,2023,22,26,0.8461538461538461,17965,20415,0.8799902032819006,10
3,11,2023,23,26,0.8846153846153846,17260,18950,0.9108179419525066,39
4,11,2023,24,26,0.9230769230769231,18380,19765,0.9299266379964584,38
5,11,2023,21,26,0.8076923076923077,15937,20287,0.7855769704737023,39
6,11,2023,23,26,0.8846153846153846,16435,19575,0.8395913154533844,38
7,11,2023,24,26,0.9230769230769231,21065,22915,0.9192668557713288,10
8,11,2023,20,26,0.7692307692307693,15675,20655,0.7588961510530138,38
9,11,2023,24,26,0.9230769230769231,20760,21985,0.944280191039345,39
10,11,2023,22,26,0.8461538461538461,19615,22575,0.8688815060908084,39
11,11,2023,20,26,0.7692307692307693,15885,20275,0.7834771886559803,19
12,11,2023,24,26,0.9230769230769231,19275,20510,0.9397854705021941,33
13,11,2023,22,26,0.8461538461538461,17947,20977,0.8555560852362111,39
14,11,2023,20,26,0.7692307692307693,16965,22490,0.7543352601156069,37
15,11,2023,24,26,0.9230769230769231,22275,23800,0.9359243697478992,19
16,11,2023,24,26,0.9230769230769231,17645,18625,0.9473825503355705,14
17,11,2023,24,26,0.9230769230769231,21495,22855,0.9404944213520018,38
18,11,2023,25,26,0.9615384615384616,19310,20400,0.9465686274509804,38
19,11,2023,23,26,0.8846153846153846,16610,19210,0.8646538261322227,39
20,11,2023,24,26,0.9230769230769231,17322,19342,0.8955640574914694,38
21,11,2023,24,26,0.9230769230769231,18190,20625,0.8819393939393939,38
22,11,2023,20,26,0.7692307692307693,13487,20762,0.6496002311916,39
23,11,2023,23,26,0.8846153846153846,16100,18415,0.874287265815911,19
24,11,2023,22,26,0.8461538461538461,16690,20050,0.8324189526184539,39
25,11,2023,25,26,0.9615384615384616,19957,21117,0.9450679547284179,13
26,11,2023,24,26,0.9230769230769231,17287,18807,0.9191790290849152,39
27,11,2023,22,26,0.8461538461538461,18467,22742,0.8120218098672061,39
28,11,2023,22,26,0.8461538461538461,17190,20365,0.844095261478026,39
29,11,2023,25,26,0.9615384615384616,19080,19610,0.972972972972973,-1
30,11,2023,24,26,0.9230769230769231,20145,22505,0.895134414574539,38
1,12,2023,27,27,1.0,24370,24370,1.0,50
2,12,2023,25,27,0.9259259259259259,19880,21485,0.9252967186409122,39
3,12,2023,22,27,0.8148148148148148,18445,20995,0.8785425101214575,39
4,12,2023,22,27,0.8148148148148148,17720,22245,0.7965835019105417,38
5,12,2023,26,27,0.9629629629629629,22140,22725,0.9742574257425742,39
6,12,2023,24,27,0.8888888888888888,16237,18382,0.8833097595473833,38
7,12,2023,23,27,0.8518518518518519,18005,20495,0.8785069529153452,39
8,12,2023,24,27,0.8888888888888888,16370,18185,0.9001924663183943,36
9,12,2023,24,27,0.8888888888888888,17785,20265,0.8776215149272144,39
10,12,2023,20,27,0.7407407407407407,13960,20070,0.6955655206776283,18
11,12,2023,24,27,0.8888888888888888,17410,20425,0.8523867809057527,0
12,12,2023,22,27,0.8148148148148148,18274,23229,0.7866890524775065,39
13,12,2023,21,27,0.7777777777777778,16760,21975,0.7626848691695108,21
14,12,2023,22,27,0.8148148148148148,16655,20835,0.7993760499160067,31
15,12,2023,23,27,0.8518518518518519,19315,21315,0.9061693642974431,39
16,12,2023,24,27,0.8888888888888888,16707,18717,0.8926109953518192,38
17,12,2023,22,27,0.8148148148148148,20075,25260,0.7947347585114806,18
18,12,2023,23,27,0.8518518518518519,20180,23010,0.8770099956540635,28
19,12,2023,24,27,0.8888888888888888,18945,21040,0.9004277566539924,10
20,12,2023,21,27,0.7777777777777778,15317,21432,0.7146789846957821,39
21,12,2023,24,27,0.8888888888888888,19907,22779,0.8739189604460248,32
22,12,2023,23,27,0.8518518518518519,18375,21455,0.8564437194127243,39
23,12,2023,22,27,0.8148148148148148,20620,24520,0.8409461663947798,39
24,12,2023,25,27,0.9259259259259259,19392,20442,0.9486351628999119,27
25,12,2023,22,27,0.8148148148148148,14430,18265,0.7900355871886121,38
26,12,2023,23,27,0.8518518518518519,15680,19500,0.8041025641025641,20
27,12,2023,22,27,0.8148148148148148,15280,21385,0.7145195230301613,39
28,12,2023,25,27,0.9259259259259259,20165,22265,0.9056815629912418,39
29,12,2023,24,27,0.8888888888888888,17395,19835,0.8769851273002268,36
30,12,2023,22,27,0.8148148148148148,15990,19710,0.8112633181126332,38
31,12,2023,25,27,0.9259259259259259,21550,23770,0.9066049642406394,38
